,wind,solar,price
2024-07-13 12:00:00+00:00,0.1605,0.689,49.12
2024-07-13 13:00:00+00:00,0.175,0.71,62.03
2024-07-13 14:00:00+00:00,0.1824,0.6694,60.44
2024-07-13 15:00:00+00:00,0.1925,0.6,48.66
2024-07-13 16:00:00+00:00,0.1877,0.51,61.03
2024-07-13 17:00:00+00:00,0.1864,0.3303,97.8
2024-07-13 18:00:00+00:00,0.2148,0.11957,109.06
2024-07-13 19:00:00+00:00,0.2356,0.01646,130.6
2024-07-13 20:00:00+00:00,0.2167,0.0001502,144.9
2024-07-13 21:00:00+00:00,0.1959,7.53e-05,136.0
2024-07-13 22:00:00+00:00,0.1923,0.0001438,137.0
2024-07-13 23:00:00+00:00,0.1466,4.506e-05,136.2
2024-07-14 00:00:00+00:00,0.1799,4.35e-05,143.8
2024-07-14 01:00:00+00:00,0.1733,2.134e-05,136.8
2024-07-14 02:00:00+00:00,0.142,2.09e-05,164.8
2024-07-14 03:00:00+00:00,0.1417,1.013e-05,165.2
2024-07-14 04:00:00+00:00,0.1465,1.16e-05,148.5
2024-07-14 05:00:00+00:00,0.146,0.006393,157.9
2024-07-14 06:00:00+00:00,0.12225,0.0832,155.9
2024-07-14 07:00:00+00:00,0.0905,0.2343,137.4
2024-07-14 08:00:00+00:00,0.0323,0.4534,116.06
2024-07-14 09:00:00+00:00,0.00462,0.622,98.4
2024-07-14 10:00:00+00:00,0.01874,0.727,78.2
2024-07-14 11:00:00+00:00,0.0338,0.772,76.1
2024-07-14 12:00:00+00:00,0.01188,0.7812,72.4
2024-07-14 13:00:00+00:00,0.01106,0.7705,91.0
2024-07-14 14:00:00+00:00,0.0299,0.7314,85.0
2024-07-14 15:00:00+00:00,0.0524,0.6562,112.5
2024-07-14 16:00:00+00:00,0.0773,0.5493,112.9
2024-07-14 17:00:00+00:00,0.11664,0.3647,134.4
2024-07-14 18:00:00+00:00,0.1664,0.1471,151.0
2024-07-14 19:00:00+00:00,0.1931,0.02151,157.0
2024-07-14 20:00:00+00:00,0.2085,0.0002356,153.6
2024-07-14 21:00:00+00:00,0.2141,8.553e-05,129.8
2024-07-14 22:00:00+00:00,0.2135,0.0001476,121.2
2024-07-14 23:00:00+00:00,0.2192,4.506e-05,124.06
2024-07-15 00:00:00+00:00,0.2827,4.274e-05,132.6
2024-07-15 01:00:00+00:00,0.2805,2.26e-05,128.8
2024-07-15 02:00:00+00:00,0.28,2.515e-05,156.2
2024-07-15 03:00:00+00:00,0.2793,1.89e-05,156.1
2024-07-15 04:00:00+00:00,0.207,2.61e-05,154.5
2024-07-15 05:00:00+00:00,0.1929,0.00996,164.9
2024-07-15 06:00:00+00:00,0.1725,0.09705,196.8
2024-07-15 07:00:00+00:00,0.1193,0.262,165.5
2024-07-15 08:00:00+00:00,0.0773,0.4617,99.0
2024-07-15 09:00:00+00:00,0.04715,0.633,87.8
2024-07-15 10:00:00+00:00,0.02795,0.727,101.25
2024-07-15 11:00:00+00:00,0.01031,0.772,106.1
2024-07-15 12:00:00+00:00,0.03044,0.7812,-2.0
2024-07-15 13:00:00+00:00,0.010544,0.759,-2.0
2024-07-15 14:00:00+00:00,0.0523,0.7095,-2.0
2024-07-15 15:00:00+00:00,0.082,0.628,103.8
2024-07-15 16:00:00+00:00,0.0957,0.5215,105.9
2024-07-15 17:00:00+00:00,0.1235,0.3374,130.8
2024-07-15 18:00:00+00:00,0.1558,0.1305,150.5
2024-07-15 19:00:00+00:00,0.1752,0.01822,170.6
2024-07-15 20:00:00+00:00,0.1829,0.0001794,145.6
2024-07-15 21:00:00+00:00,0.185,6.99e-05,140.2
2024-07-15 22:00:00+00:00,0.2378,0.0001186,122.2
2024-07-15 23:00:00+00:00,0.2382,4.107e-05,118.1
2024-07-16 00:00:00+00:00,0.244,3.03e-05,93.75
2024-07-16 01:00:00+00:00,0.2465,1.64e-05,103.44
2024-07-16 02:00:00+00:00,0.2534,1.913e-05,120.6
2024-07-16 03:00:00+00:00,0.255,1.48e-05,113.06
2024-07-16 04:00:00+00:00,0.2642,1.69e-05,103.94
2024-07-16 05:00:00+00:00,0.2444,0.006855,119.3
2024-07-16 06:00:00+00:00,0.2262,0.07153,144.4
2024-07-16 07:00:00+00:00,0.1825,0.2354,136.5
2024-07-16 08:00:00+00:00,0.1388,0.4746,99.7
2024-07-16 09:00:00+00:00,0.1388,0.633,73.25
2024-07-16 10:00:00+00:00,0.1311,0.727,77.06
2024-07-16 11:00:00+00:00,0.1289,0.7563,69.56
2024-07-16 12:00:00+00:00,0.12274,0.742,93.8
2024-07-16 13:00:00+00:00,0.12396,0.751,92.6
2024-07-16 14:00:00+00:00,0.1327,0.7007,68.7
2024-07-16 15:00:00+00:00,0.1447,0.637,82.2
2024-07-16 16:00:00+00:00,0.1542,0.5317,73.94
2024-07-16 17:00:00+00:00,0.1716,0.3389,86.8
2024-07-16 18:00:00+00:00,0.2048,0.1285,123.25
2024-07-16 19:00:00+00:00,0.2242,0.01816,152.9
2024-07-16 20:00:00+00:00,0.2255,0.0001931,139.8
2024-07-16 21:00:00+00:00,0.2131,6.25e-05,119.1
2024-07-16 22:00:00+00:00,0.1711,9.507e-05,128.2
2024-07-16 23:00:00+00:00,0.1694,3.64e-05,119.9
2024-07-17 00:00:00+00:00,0.1769,2.68e-05,126.06
2024-07-17 01:00:00+00:00,0.1697,1.6e-05,117.8
2024-07-17 02:00:00+00:00,0.1678,1.91e-05,124.5
2024-07-17 03:00:00+00:00,0.1265,1.08e-05,131.1
2024-07-17 04:00:00+00:00,0.1437,1.24e-05,128.5
2024-07-17 05:00:00+00:00,0.1554,0.007195,136.1
2024-07-17 06:00:00+00:00,0.1437,0.0809,134.2
2024-07-17 07:00:00+00:00,0.1168,0.258,111.2
2024-07-17 08:00:00+00:00,0.0707,0.4778,97.44
2024-07-17 09:00:00+00:00,0.04785,0.633,77.9
2024-07-17 10:00:00+00:00,0.03937,0.727,72.25
2024-07-17 11:00:00+00:00,0.03934,0.772,52.8
2024-07-17 12:00:00+00:00,0.02895,0.7812,41.34
2024-07-17 13:00:00+00:00,0.0802,0.7705,38.12
2024-07-17 14:00:00+00:00,0.0846,0.7314,61.72
2024-07-17 15:00:00+00:00,0.1054,0.6562,63.12
2024-07-17 16:00:00+00:00,0.11115,0.5283,81.06
2024-07-17 17:00:00+00:00,0.1223,0.341,124.3
2024-07-17 18:00:00+00:00,0.1559,0.1365,141.9
2024-07-17 19:00:00+00:00,0.169,0.02193,158.6
2024-07-17 20:00:00+00:00,0.1772,0.0002542,169.8
2024-07-17 21:00:00+00:00,0.1777,8.42e-05,141.4
2024-07-17 22:00:00+00:00,0.1445,0.0001002,132.6
2024-07-17 23:00:00+00:00,0.173,4.18e-05,136.2
2024-07-18 00:00:00+00:00,0.1793,3.71e-05,134.1
2024-07-18 01:00:00+00:00,0.1732,1.675e-05,111.4
2024-07-18 02:00:00+00:00,0.172,1.5e-05,110.2
2024-07-18 03:00:00+00:00,0.1835,6.3e-06,101.4
2024-07-18 04:00:00+00:00,0.1648,8.5e-06,87.94
2024-07-18 05:00:00+00:00,0.1686,0.007805,117.94
2024-07-18 06:00:00+00:00,0.1501,0.083,118.06
2024-07-18 07:00:00+00:00,0.1242,0.252,110.2
2024-07-18 08:00:00+00:00,0.0855,0.4336,115.1
2024-07-18 09:00:00+00:00,0.0445,0.6313,104.06
2024-07-18 10:00:00+00:00,0.03174,0.727,98.4
2024-07-18 11:00:00+00:00,0.0372,0.772,91.44
2024-07-18 12:00:00+00:00,0.04056,0.7812,86.6
2024-07-18 13:00:00+00:00,0.05493,0.7705,72.4
2024-07-18 14:00:00+00:00,0.0663,0.7314,43.38
2024-07-18 15:00:00+00:00,0.0793,0.6562,52.78
2024-07-18 16:00:00+00:00,0.09033,0.5493,56.4
2024-07-18 17:00:00+00:00,0.1215,0.3647,86.5
2024-07-18 18:00:00+00:00,0.1617,0.1465,116.06
2024-07-18 19:00:00+00:00,0.178,0.0225,134.8
2024-07-18 20:00:00+00:00,0.1821,0.0002005,124.7
2024-07-18 21:00:00+00:00,0.1769,6.26e-05,105.9
2024-07-18 22:00:00+00:00,0.1731,6.133e-05,102.9
2024-07-18 23:00:00+00:00,0.1824,3.105e-05,115.56
2024-07-19 00:00:00+00:00,0.1823,3.64e-05,119.06
2024-07-19 01:00:00+00:00,0.2015,1.913e-05,130.4
2024-07-19 02:00:00+00:00,0.2028,2.4e-05,120.06
2024-07-19 03:00:00+00:00,0.2045,1.657e-05,134.4
2024-07-19 04:00:00+00:00,0.1826,1.85e-05,131.2
2024-07-19 05:00:00+00:00,0.1666,0.00995,141.6
2024-07-19 06:00:00+00:00,0.1432,0.1063,141.2
2024-07-19 07:00:00+00:00,0.1158,0.3025,131.8
2024-07-19 08:00:00+00:00,0.07837,0.4924,112.3
2024-07-19 09:00:00+00:00,0.04932,0.633,99.9
2024-07-19 10:00:00+00:00,0.03198,0.727,-2.0
2024-07-19 11:00:00+00:00,0.02629,0.772,-2.0
2024-07-19 12:00:00+00:00,0.05145,0.7812,-2.0
2024-07-19 13:00:00+00:00,0.0623,0.7705,-2.0
2024-07-19 14:00:00+00:00,0.0737,0.7314,-2.0
2024-07-19 15:00:00+00:00,0.0956,0.6562,64.4
2024-07-19 16:00:00+00:00,0.1324,0.5493,81.06
2024-07-19 17:00:00+00:00,0.149,0.3647,80.94
2024-07-19 18:00:00+00:00,0.1813,0.1514,100.7
2024-07-19 19:00:00+00:00,0.1854,0.02339,117.44
2024-07-19 20:00:00+00:00,0.2164,0.0002378,95.94
2024-07-19 21:00:00+00:00,0.2196,6.944e-05,85.75
2024-07-19 22:00:00+00:00,0.2441,6.69e-05,92.4
2024-07-19 23:00:00+00:00,0.2489,1.895e-05,85.6
2024-07-20 00:00:00+00:00,0.251,2.62e-05,76.9
2024-07-20 01:00:00+00:00,0.2507,9.5e-06,67.56
2024-07-20 02:00:00+00:00,0.2399,1.115e-05,71.5
2024-07-20 03:00:00+00:00,0.2274,6.6e-06,71.0
2024-07-20 04:00:00+00:00,0.2246,5.96e-06,57.88
2024-07-20 05:00:00+00:00,0.2311,0.00645,79.0
2024-07-20 06:00:00+00:00,0.2299,0.08417,86.25
2024-07-20 07:00:00+00:00,0.17,0.2715,63.22
2024-07-20 08:00:00+00:00,0.1493,0.4678,55.72
2024-07-20 09:00:00+00:00,0.1191,0.633,30.97
2024-07-20 10:00:00+00:00,0.10913,0.727,24.27
2024-07-20 11:00:00+00:00,0.1406,0.772,11.445
2024-07-20 12:00:00+00:00,0.1475,0.764,11.555
2024-07-20 13:00:00+00:00,0.1459,0.7705,18.88
2024-07-20 14:00:00+00:00,0.1599,0.7314,0.6333
2024-07-20 15:00:00+00:00,0.1865,0.6562,-2.0
2024-07-20 16:00:00+00:00,0.22,0.5493,10.92
2024-07-20 17:00:00+00:00,0.2463,0.3647,29.0
2024-07-20 18:00:00+00:00,0.2795,0.1493,60.28
2024-07-20 19:00:00+00:00,0.2905,0.02147,62.84
2024-07-20 20:00:00+00:00,0.297,0.0001693,69.6
2024-07-20 21:00:00+00:00,0.2979,6.84e-05,64.2
2024-07-20 22:00:00+00:00,0.3047,7.826e-05,48.28
2024-07-20 23:00:00+00:00,0.3188,3.06e-05,57.2
2024-07-21 00:00:00+00:00,0.3496,2.95e-05,60.12
2024-07-21 01:00:00+00:00,0.33,1.526e-05,77.06
2024-07-21 02:00:00+00:00,0.3264,1.9e-05,46.38
2024-07-21 03:00:00+00:00,0.325,1.186e-05,47.06
2024-07-21 04:00:00+00:00,0.2932,1.72e-05,31.7
2024-07-21 05:00:00+00:00,0.2827,0.007965,44.44
2024-07-21 06:00:00+00:00,0.254,0.09204,63.16
2024-07-21 07:00:00+00:00,0.1985,0.2773,36.9
2024-07-21 08:00:00+00:00,0.148,0.475,27.02
2024-07-21 09:00:00+00:00,0.0899,0.633,17.17
2024-07-21 10:00:00+00:00,0.0672,0.727,16.4
2024-07-21 11:00:00+00:00,0.05527,0.772,7.19
2024-07-21 12:00:00+00:00,0.0567,0.78,-2.0
2024-07-21 13:00:00+00:00,0.0641,0.7373,11.664
2024-07-21 14:00:00+00:00,0.0811,0.6963,9.47
2024-07-21 15:00:00+00:00,0.0938,0.637,15.2
2024-07-21 16:00:00+00:00,0.1048,0.5137,25.2
2024-07-21 17:00:00+00:00,0.1257,0.333,31.02
2024-07-21 18:00:00+00:00,0.1509,0.1323,55.6
2024-07-21 19:00:00+00:00,0.1682,0.01805,78.25
2024-07-21 20:00:00+00:00,0.1613,0.0001385,84.9
2024-07-21 21:00:00+00:00,0.193,6.02e-05,74.0
2024-07-21 22:00:00+00:00,0.1945,7.516e-05,55.34
2024-07-21 23:00:00+00:00,0.2054,2.89e-05,48.53
2024-07-22 00:00:00+00:00,0.2051,3.433e-05,49.1
2024-07-22 01:00:00+00:00,0.1954,1.836e-05,38.53
2024-07-22 02:00:00+00:00,0.1956,1.95e-05,24.94
2024-07-22 03:00:00+00:00,0.1884,9.9e-06,19.1
2024-07-22 04:00:00+00:00,0.1914,1.806e-05,46.06
2024-07-22 05:00:00+00:00,0.1936,0.010185,76.4
2024-07-22 06:00:00+00:00,0.201,0.1115,83.6
2024-07-22 07:00:00+00:00,0.1803,0.3025,81.2
2024-07-22 08:00:00+00:00,0.1333,0.4924,72.6
2024-07-22 09:00:00+00:00,0.0963,0.633,63.4
2024-07-22 10:00:00+00:00,0.0736,0.727,65.25
2024-07-22 11:00:00+00:00,0.0783,0.772,52.2
2024-07-22 12:00:00+00:00,0.0983,0.7812,45.3
2024-07-22 13:00:00+00:00,0.1124,0.7705,82.4
2024-07-22 14:00:00+00:00,0.1271,0.7314,66.56
2024-07-22 15:00:00+00:00,0.1526,0.652,52.62
2024-07-22 16:00:00+00:00,0.1659,0.5386,42.8
2024-07-22 17:00:00+00:00,0.201,0.3533,69.44
2024-07-22 18:00:00+00:00,0.2433,0.1388,88.4
2024-07-22 19:00:00+00:00,0.2947,0.01904,121.4
2024-07-22 20:00:00+00:00,0.2854,0.0001575,119.9
2024-07-22 21:00:00+00:00,0.2761,6.12e-05,185.5
2024-07-22 22:00:00+00:00,0.2598,5.72e-05,173.4
2024-07-22 23:00:00+00:00,0.2651,2e-05,201.0
2024-07-23 00:00:00+00:00,0.2769,2.3e-05,166.4
2024-07-23 01:00:00+00:00,0.2874,1.156e-05,168.0
2024-07-23 02:00:00+00:00,0.35,1.81e-05,154.8
2024-07-23 03:00:00+00:00,0.3533,1.025e-05,171.0
2024-07-23 04:00:00+00:00,0.3325,1.95e-05,92.25
2024-07-23 05:00:00+00:00,0.3342,0.009544,94.44
2024-07-23 06:00:00+00:00,0.3154,0.1115,92.5
2024-07-23 07:00:00+00:00,0.2598,0.3025,91.94
2024-07-23 08:00:00+00:00,0.2322,0.4924,62.25
2024-07-23 09:00:00+00:00,0.2073,0.633,47.4
2024-07-23 10:00:00+00:00,0.2375,0.727,15.03
2024-07-23 11:00:00+00:00,0.2352,0.772,7.42
2024-07-23 12:00:00+00:00,0.252,0.7812,6.86
2024-07-23 13:00:00+00:00,0.27,0.7705,12.51
2024-07-23 14:00:00+00:00,0.2842,0.7314,1.791
2024-07-23 15:00:00+00:00,0.2754,0.6562,1.073
2024-07-23 16:00:00+00:00,0.2969,0.5493,26.47
2024-07-23 17:00:00+00:00,0.349,0.349,65.0
2024-07-23 18:00:00+00:00,0.3838,0.1354,75.4
2024-07-23 19:00:00+00:00,0.3933,0.01788,101.3
2024-07-23 20:00:00+00:00,0.3704,0.0001848,108.44
2024-07-23 21:00:00+00:00,0.3555,6.34e-05,113.25
2024-07-23 22:00:00+00:00,0.3618,8.225e-05,98.8
2024-07-23 23:00:00+00:00,0.3616,2.384e-05,102.06
2024-07-24 00:00:00+00:00,0.362,1.824e-05,79.6
2024-07-24 01:00:00+00:00,0.376,1.067e-05,77.4
2024-07-24 02:00:00+00:00,0.3706,1.31e-05,55.2
2024-07-24 03:00:00+00:00,0.3945,1.127e-05,35.16
2024-07-24 04:00:00+00:00,0.4094,1.997e-05,35.66
2024-07-24 05:00:00+00:00,0.4094,0.009575,73.56
2024-07-24 06:00:00+00:00,0.4,0.09576,80.5
2024-07-24 07:00:00+00:00,0.42,0.2705,55.78
2024-07-24 08:00:00+00:00,0.3953,0.4126,52.0
2024-07-24 09:00:00+00:00,0.3833,0.555,48.1
2024-07-24 10:00:00+00:00,0.3735,0.6255,36.2
2024-07-24 11:00:00+00:00,0.3872,0.6313,32.62
2024-07-24 12:00:00+00:00,0.4006,0.6084,25.78
2024-07-24 13:00:00+00:00,0.4595,0.588,11.07
2024-07-24 14:00:00+00:00,0.5566,0.551,20.03
2024-07-24 15:00:00+00:00,0.5674,0.4917,11.18
2024-07-24 16:00:00+00:00,0.5576,0.421,13.22
2024-07-24 17:00:00+00:00,0.584,0.2854,40.06
2024-07-24 18:00:00+00:00,0.6,0.1128,52.88
2024-07-24 19:00:00+00:00,0.608,0.01688,50.47
2024-07-24 20:00:00+00:00,0.6035,0.0001951,46.2
2024-07-24 21:00:00+00:00,0.6006,4.75e-05,39.22
2024-07-24 22:00:00+00:00,0.5674,6.366e-05,31.9
2024-07-24 23:00:00+00:00,0.547,1.66e-05,23.5
2024-07-25 00:00:00+00:00,0.503,1.85e-05,35.38
2024-07-25 01:00:00+00:00,0.497,8.3e-06,36.75
2024-07-25 02:00:00+00:00,0.4346,1.14e-05,61.2
2024-07-25 03:00:00+00:00,0.4075,7.6e-06,56.16
2024-07-25 04:00:00+00:00,0.4192,1.65e-05,52.1
2024-07-25 05:00:00+00:00,0.4138,0.00788,81.3
2024-07-25 06:00:00+00:00,0.3328,0.0812,99.4
2024-07-25 07:00:00+00:00,0.2864,0.2434,100.8
2024-07-25 08:00:00+00:00,0.2292,0.3914,84.1
2024-07-25 09:00:00+00:00,0.1781,0.567,77.1
2024-07-25 10:00:00+00:00,0.1538,0.668,72.25
2024-07-25 11:00:00+00:00,0.1526,0.6895,82.9
2024-07-25 12:00:00+00:00,0.1393,0.667,63.12
2024-07-25 13:00:00+00:00,0.1238,0.6504,55.16
2024-07-25 14:00:00+00:00,0.12274,0.626,65.06
2024-07-25 15:00:00+00:00,0.11554,0.5576,66.94
2024-07-25 16:00:00+00:00,0.0953,0.4817,43.53
2024-07-25 17:00:00+00:00,0.11676,0.3154,87.0
2024-07-25 18:00:00+00:00,0.1478,0.12177,101.9
2024-07-25 19:00:00+00:00,0.1805,0.01508,107.94
2024-07-25 20:00:00+00:00,0.188,0.0001221,117.06
2024-07-25 21:00:00+00:00,0.1852,5.08e-05,109.1
2024-07-25 22:00:00+00:00,0.1597,7.135e-05,114.56
2024-07-25 23:00:00+00:00,0.1556,2.253e-05,113.6
2024-07-26 00:00:00+00:00,0.1654,2.02e-05,76.75
2024-07-26 01:00:00+00:00,0.1659,1.72e-05,78.44
2024-07-26 02:00:00+00:00,0.1912,1.645e-05,93.8
2024-07-26 03:00:00+00:00,0.1904,1.25e-05,82.7
2024-07-26 04:00:00+00:00,0.189,2.08e-05,91.06
2024-07-26 05:00:00+00:00,0.1848,0.00851,93.8
2024-07-26 06:00:00+00:00,0.1326,0.09515,116.6
2024-07-26 07:00:00+00:00,0.09705,0.2603,104.1
2024-07-26 08:00:00+00:00,0.0835,0.4102,82.94
2024-07-26 09:00:00+00:00,0.06934,0.541,88.06
2024-07-26 10:00:00+00:00,0.04507,0.654,78.1
2024-07-26 11:00:00+00:00,0.03824,0.672,78.25
2024-07-26 12:00:00+00:00,0.02873,0.676,64.2
2024-07-26 13:00:00+00:00,0.0685,0.6523,50.12
2024-07-26 14:00:00+00:00,0.0797,0.6416,48.84
2024-07-26 15:00:00+00:00,0.0907,0.575,71.06
2024-07-26 16:00:00+00:00,0.10767,0.4756,81.9
2024-07-26 17:00:00+00:00,0.1344,0.3086,107.94
2024-07-26 18:00:00+00:00,0.1588,0.1247,144.6
2024-07-26 19:00:00+00:00,0.2092,0.01685,146.1
2024-07-26 20:00:00+00:00,0.2223,0.0001312,129.2
2024-07-26 21:00:00+00:00,0.2233,4.44e-05,128.1
2024-07-26 22:00:00+00:00,0.228,6.05e-05,94.1
2024-07-26 23:00:00+00:00,0.2388,1.49e-05,91.9
2024-07-27 00:00:00+00:00,0.2386,5.4e-06,67.4
2024-07-27 01:00:00+00:00,0.2411,4.05e-06,77.5
2024-07-27 02:00:00+00:00,0.2568,8.76e-06,82.7
2024-07-27 03:00:00+00:00,0.2578,9.06e-06,90.1
2024-07-27 04:00:00+00:00,0.291,1.425e-05,86.3
2024-07-27 05:00:00+00:00,0.2964,0.00694,80.44
2024-07-27 06:00:00+00:00,0.2815,0.08057,68.5
2024-07-27 07:00:00+00:00,0.254,0.243,47.4
2024-07-27 08:00:00+00:00,0.2233,0.4143,135.5
2024-07-27 09:00:00+00:00,0.204,0.5674,102.2
2024-07-27 10:00:00+00:00,0.1777,0.675,37.88
2024-07-27 11:00:00+00:00,0.2223,0.732,54.06
2024-07-27 12:00:00+00:00,0.2825,0.7427,46.1
2024-07-27 13:00:00+00:00,0.299,0.7163,50.72
2024-07-27 14:00:00+00:00,0.2893,0.6714,40.5
2024-07-27 15:00:00+00:00,0.3225,0.5767,41.1
2024-07-27 16:00:00+00:00,0.336,0.48,52.88
2024-07-27 17:00:00+00:00,0.3374,0.3137,72.2
2024-07-27 18:00:00+00:00,0.3765,0.1301,113.56
2024-07-27 19:00:00+00:00,0.44,0.01794,102.5
2024-07-27 20:00:00+00:00,0.4268,0.0001701,102.2
2024-07-27 21:00:00+00:00,0.4165,6.557e-05,103.4
2024-07-27 22:00:00+00:00,0.4258,9.394e-05,89.2
2024-07-27 23:00:00+00:00,0.4446,2.76e-05,88.7
2024-07-28 00:00:00+00:00,0.4219,1.61e-05,92.94
2024-07-28 01:00:00+00:00,0.416,9.7e-06,96.0
2024-07-28 02:00:00+00:00,0.3843,6.2e-06,94.75
2024-07-28 03:00:00+00:00,0.3772,7.75e-06,84.44
2024-07-28 04:00:00+00:00,0.3735,2.01e-05,89.56
2024-07-28 05:00:00+00:00,0.3264,0.01207,107.56
2024-07-28 06:00:00+00:00,0.2983,0.1115,99.75
2024-07-28 07:00:00+00:00,0.2957,0.3025,93.4
2024-07-28 08:00:00+00:00,0.2842,0.4924,57.84
2024-07-28 09:00:00+00:00,0.2588,0.633,30.0
2024-07-28 10:00:00+00:00,0.2595,0.727,26.56
2024-07-28 11:00:00+00:00,0.2512,0.772,20.73
2024-07-28 12:00:00+00:00,0.2627,0.7812,3.482
2024-07-28 13:00:00+00:00,0.293,0.7705,10.97
2024-07-28 14:00:00+00:00,0.3105,0.7314,5.547
2024-07-28 15:00:00+00:00,0.3208,0.6562,19.4
2024-07-28 16:00:00+00:00,0.336,0.5493,16.84
2024-07-28 17:00:00+00:00,0.3882,0.3647,35.16
2024-07-28 18:00:00+00:00,0.4333,0.1476,58.1
2024-07-28 19:00:00+00:00,0.4666,0.01764,109.8
2024-07-28 20:00:00+00:00,0.454,0.000171,98.2
2024-07-28 21:00:00+00:00,0.436,7.373e-05,78.06
2024-07-28 22:00:00+00:00,0.4133,8.255e-05,72.3
2024-07-28 23:00:00+00:00,0.41,2.617e-05,64.4
2024-07-29 00:00:00+00:00,0.4092,1.955e-05,66.0
2024-07-29 01:00:00+00:00,0.4143,1.66e-05,83.06
2024-07-29 02:00:00+00:00,0.4258,1.496e-05,60.2
2024-07-29 03:00:00+00:00,0.4333,1.1e-05,46.03
2024-07-29 04:00:00+00:00,0.4333,1.92e-05,52.16
2024-07-29 05:00:00+00:00,0.467,0.009384,75.25
2024-07-29 06:00:00+00:00,0.4487,0.0973,77.4
2024-07-29 07:00:00+00:00,0.4014,0.284,66.06
2024-07-29 08:00:00+00:00,0.3818,0.4446,49.62
2024-07-29 09:00:00+00:00,0.396,0.5957,22.28
2024-07-29 10:00:00+00:00,0.3652,0.692,20.06
2024-07-29 11:00:00+00:00,0.3635,0.7544,42.72
2024-07-29 12:00:00+00:00,0.3574,0.757,29.62
2024-07-29 13:00:00+00:00,0.349,0.7686,35.0
2024-07-29 14:00:00+00:00,0.343,0.7314,42.88
2024-07-29 15:00:00+00:00,0.3625,0.6562,46.12
2024-07-29 16:00:00+00:00,0.3716,0.5337,30.0
2024-07-29 17:00:00+00:00,0.374,0.3596,42.3
2024-07-29 18:00:00+00:00,0.41,0.1462,71.4
2024-07-29 19:00:00+00:00,0.4443,0.01675,102.7
2024-07-29 20:00:00+00:00,0.453,0.0001236,93.4
2024-07-29 21:00:00+00:00,0.434,5.895e-05,78.9
2024-07-29 22:00:00+00:00,0.4316,9.29e-05,86.9
2024-07-29 23:00:00+00:00,0.429,3.27e-05,77.3
2024-07-30 00:00:00+00:00,0.4238,2.68e-05,84.2
2024-07-30 01:00:00+00:00,0.4033,8.76e-06,80.44
2024-07-30 02:00:00+00:00,0.4011,8.5e-06,73.94
2024-07-30 03:00:00+00:00,0.4326,5e-06,44.75
2024-07-30 04:00:00+00:00,0.4268,8.9e-06,60.9
2024-07-30 05:00:00+00:00,0.4263,0.00792,70.94
2024-07-30 06:00:00+00:00,0.447,0.0909,76.3
2024-07-30 07:00:00+00:00,0.42,0.2864,76.9
2024-07-30 08:00:00+00:00,0.3948,0.4607,48.06
2024-07-30 09:00:00+00:00,0.3716,0.619,35.12
2024-07-30 10:00:00+00:00,0.325,0.727,-2.0
2024-07-30 11:00:00+00:00,0.3313,0.772,-2.0
2024-07-30 12:00:00+00:00,0.3237,0.7812,15.055
2024-07-30 13:00:00+00:00,0.3303,0.7705,27.94
2024-07-30 14:00:00+00:00,0.3408,0.7314,27.36
2024-07-30 15:00:00+00:00,0.3396,0.6562,40.06
2024-07-30 16:00:00+00:00,0.354,0.5493,39.62
2024-07-30 17:00:00+00:00,0.4219,0.3647,74.9
2024-07-30 18:00:00+00:00,0.464,0.1514,103.0
2024-07-30 19:00:00+00:00,0.51,0.0211,124.75
2024-07-30 20:00:00+00:00,0.5317,0.0002279,120.06
2024-07-30 21:00:00+00:00,0.501,8.86e-05,115.94
2024-07-30 22:00:00+00:00,0.4636,0.0001247,99.0
2024-07-30 23:00:00+00:00,0.4482,4.27e-05,100.75
2024-07-31 00:00:00+00:00,0.443,4.256e-05,88.44
2024-07-31 01:00:00+00:00,0.4421,1.93e-05,89.5
2024-07-31 02:00:00+00:00,0.4888,1.26e-05,76.8
2024-07-31 03:00:00+00:00,0.4768,1.11e-05,90.44
2024-07-31 04:00:00+00:00,0.472,1.5e-05,80.56
2024-07-31 05:00:00+00:00,0.4648,0.00807,95.0
2024-07-31 06:00:00+00:00,0.4536,0.09344,96.6
2024-07-31 07:00:00+00:00,0.4128,0.2932,84.2
2024-07-31 08:00:00+00:00,0.3643,0.4849,57.72
2024-07-31 09:00:00+00:00,0.3447,0.595,53.25
2024-07-31 10:00:00+00:00,0.302,0.707,26.0
2024-07-31 11:00:00+00:00,0.2477,0.7715,16.92
2024-07-31 12:00:00+00:00,0.2247,0.7793,25.22
2024-07-31 13:00:00+00:00,0.2617,0.754,25.56
2024-07-31 14:00:00+00:00,0.2952,0.7144,17.58
2024-07-31 15:00:00+00:00,0.332,0.6562,23.5
2024-07-31 16:00:00+00:00,0.3586,0.513,-2.0
2024-07-31 17:00:00+00:00,0.391,0.359,77.75
2024-07-31 18:00:00+00:00,0.4355,0.141,138.0
2024-07-31 19:00:00+00:00,0.4587,0.0181,146.9
2024-07-31 20:00:00+00:00,0.451,0.0001755,144.4
2024-07-31 21:00:00+00:00,0.4502,5.794e-05,126.5
2024-07-31 22:00:00+00:00,0.4539,5.85e-05,122.7
2024-07-31 23:00:00+00:00,0.4639,2.29e-05,113.5
2024-08-01 00:00:00+00:00,0.4531,4e-05,108.4
2024-08-01 01:00:00+00:00,0.438,4.476e-05,117.5
